Silouhette_score,Davies_bouldin,Calisnki
54.36124631035763,61.27952010612649,45236.4065755053
61.89995164240868,30.63037246585035,60058.06293732005
64.82448100313088,31.29467276074936,101743.9598738154
22.251144745969928,249.46027303938425,1104.0922005162956
-1.4424704123785,317.35597162778726,88.97645709293754
-1.6856035541234193,292.73441575932105,88.33712294211867
