Silouhette_score,Davies_bouldin,Calisnki
44.351799331920866,96.65608959531448,86602.94616039687
63.51466394206122,40.154072073716144,24615.61997544129
64.19503256348949,57.51769961555706,21373.88221406723
17.259174611872915,391.51247503654673,2042.2315618331086
-0.5026019529258008,502.4194138553456,92.6693415714812
-0.702307431631393,453.5265342805154,93.11308869011246
