Silouhette_score,Davies_bouldin,Calisnki
59.14730650051482,46.98766963359758,38785.42878703202
60.32833488311964,28.065760007937136,12711.013940586112
64.02871915776808,23.357422773745643,142641.93462995195
28.01820549572474,177.4317524981104,794.9137966056429
-1.9021131519886856,247.61906048762162,84.73534149710105
-2.8067741790412377,224.2223820889124,85.06352573975465
